,val_loss,loss
0,0.002943790630860162,0.0036050599119767197
1,0.0030217306616184374,0.0026652770201816144
2,0.002749755086892463,0.0022331548319268384
3,0.0023762288708933333,0.0018162254619636408
4,0.0025432229286442834,0.0015114468752681855
5,0.0023728157997177585,0.0013249984625976327
6,0.002460079050477568,0.0012579468848709942
7,0.002524547189133942,0.0009859953467524574
8,0.002250965847633779,0.000890776653326341
9,0.0022817607640440688,0.0008054857020177004
10,0.0021507724895016523,0.0007112096493614837
11,0.0023620914595188403,0.0007493778319438445
12,0.002290654401063708,0.0006829051592055788
13,0.002199339333769753,0.0006274113918560151
14,0.002131874339179473,0.0005339877263489333
15,0.002116995283356267,0.0004394479964519229
16,0.00221532161928819,0.0004941770161669616
17,0.002221692561878697,0.0005202280354135612
18,0.0021831259408846815,0.0004887557603717308
19,0.0021488909655851675,0.00045664600415768353
