,val_loss,loss
0,0.004307274949852491,0.012675757799079463
1,0.0031838115038616316,0.003862276522822207
2,0.0022148186563398574,0.0024542666296092945
3,0.001624033948847156,0.0018472431919513493
4,0.0014418570577784222,0.0013772319019194124
5,0.0012956274857644245,0.0012026770532227163
6,0.0012957535177552135,0.0010687454973851316
7,0.001038386828628144,0.0008556320569456165
8,0.00107083955683704,0.0006928688102779121
9,0.0011065561205488945,0.0006223334896757728
10,0.000935332024899645,0.000625703216500938
11,0.0009965071261345694,0.0005127035861941757
12,0.000890557995950476,0.00043743206751074826
13,0.000898485702153871,0.0004009464067931503
14,0.0009350964970738394,0.0003624235955176033
15,0.0008812944092068044,0.0003411785543479671
16,0.0008973864005852395,0.0003124174800433166
17,0.0009415996965976209,0.0002993668801155578
18,0.0011182854330195528,0.0002696225910043492
19,0.0008690543964873799,0.00035597502954077387
20,0.000845028905811953,0.00022437811874270885
21,0.000876155060026751,0.00022183102160251635
22,0.0009621264000229137,0.00019645174873656913
23,0.0008636649531166155,0.00019056257923772728
24,0.0008811568114764779,0.000239888896334936
25,0.0008973675392583379,0.00018982910988710612
26,0.0008420222186684102,0.00016316695424942933
27,0.0008480256439439639,0.00017052438357257146
28,0.0008649366203830763,0.00015488529935821593
29,0.0008476944250410174,0.00013369573785953955
30,0.000860830411108852,0.00011605367926549193
31,0.0008510170042061136,0.00012108308105812402
32,0.0008502587095607483,0.00013046902904640862
33,0.0008920535202022529,0.00011998252141337396
34,0.0008614967137943753,0.00011539013125411338
35,0.0008571572353424335,0.00011001576431503463
36,0.0008640515797147724,0.0001033531895915561
37,0.0008978360408613898,0.00010774698819604155
38,0.0008830731399019251,0.00015013644371775526
39,0.0008440320175555502,0.00010346837926383917
40,0.000877889003539218,8.63909161688086e-05
41,0.0009025794294972488,7.285498897749516e-05
42,0.0008454171986214433,6.839788607418465e-05
43,0.0009145966791809565,8.541167222889821e-05
44,0.0008688940092991052,8.132234924247671e-05
45,0.0008543620956952594,7.145751449110454e-05
46,0.0008595950571074209,5.929837035146363e-05
47,0.0008771585853196751,6.765637664556224e-05
48,0.0009239365384080807,9.061675021191513e-05
49,0.0008658229318050454,9.361148914251372e-05
