,val_loss,loss
0,0.009894887340337806,12338.166018331098
1,0.006079868602974709,1.2585859602626766
2,0.005637304501122339,0.9946539275719114
3,0.005547734863394311,0.3361594622533096
4,0.005261157755406419,0.1176392265494091
5,0.005238838009482895,0.039307385412202266
6,0.0053496474312100676,0.0527266319814461
7,0.005137895994464784,0.03629236634724632
8,0.005038210226857987,0.031636604516203905
9,0.0049557554412814646,0.029704730277934396
10,0.005067101081988019,0.02310146462641934
11,0.005063174647361808,0.02431036857220966
12,0.004981626244128434,0.021248035286326378
13,0.004849109857377828,0.018814137026688944
14,0.004901570440096551,0.01840692258341222
15,0.0048451967067739,0.027650449220838296
16,0.0047301584788008375,0.021430723607956424
17,0.0048710810845146715,0.015737792179468794
18,0.004894272306864617,0.017910972729933722
19,0.004722425923616036,0.013133194768550488
20,0.004693329899990798,0.012930714617347221
21,0.004716347107786504,0.012713336571250485
22,0.004460982600744697,0.01085395770104746
23,0.005005628130742933,0.0105657808297183
24,0.004449420520518092,0.008003711600368975
25,0.004518641500512304,0.007213788275823083
26,0.0045535471170265384,0.00650315609210862
27,0.00428103538027252,0.005979782239237752
28,0.004244557761968804,0.005663302876482208
29,0.004271378074866055,0.005442953770606642
30,0.004341722982415241,0.005249588531482015
31,0.004187537828209492,0.005157440607929682
32,0.004208978204147351,0.005064907386354611
33,0.004014842643170353,0.00493223923872249
34,0.004173120938743168,0.004870379293593644
35,0.003895086548517973,0.0049493563305426464
36,0.0038490925827477243,0.004756963055281977
37,0.00365382185830257,0.004705546762698188
38,0.00361957829472286,0.004594640973768595
39,0.0035685587855840482,0.004548175006912738
40,0.003495326323066451,0.004452113765972349
41,0.003371127370083144,0.004353524894216085
42,0.003387081742361401,0.004252129122294635
43,0.003137057521687367,0.004187851361023065
44,0.0031840827097224986,0.004112128068274021
45,0.0029986832480354605,0.004022982861462415
46,0.003008556203986051,0.003965037750456493
47,0.011259205495260848,61.049106369187314
48,0.008601599786548014,0.00974417521610301
49,0.007338765023921998,0.008080571510943779
