,val_loss,loss
0,0.006250738107564627,12664.685438170856
1,0.005624330685311197,0.12088974924720718
2,0.005370604187879914,0.021487121577014382
3,0.005060811173491031,0.009637992159946472
4,0.00495086274614136,0.0073219388142964645
5,0.004796885094074345,0.00643158133173719
6,0.00475118417735812,0.0058297611830387805
7,0.0044469150439716,0.005529709774760642
8,0.0043820992824661524,0.005406439204948466
9,0.00422710179081747,0.005280679027766075
10,0.004439954197615983,0.005238544462077896
11,0.00431109237401909,0.005186740599204399
12,0.004395206288079648,0.005748504108981494
13,0.004503737841559345,0.005420069052787087
14,0.004222647952753783,0.005214849582347581
15,0.004178844408978065,0.005071519627862938
16,0.004033474775997223,0.004992709012120364
17,0.003978305258774826,0.0049048122652355355
18,0.0041234669072772335,0.004812364347738062
19,0.0039003675578049993,0.004785428336023601
20,0.0036512608266299467,0.004718079157627286
21,0.0035749797890747346,0.004654264220978563
22,0.003476058112932396,0.004495083459153942
23,0.0037320552748710684,0.005459061631649989
24,0.003480030582646671,0.004914393361636509
25,0.003306930282294622,0.004491597584136535
26,0.0036676304353491797,0.004685163862181342
27,0.0037000067705518025,0.00454300922210886
28,0.003299219588506273,0.004324907729839826
29,0.003286843432278978,0.004235003733297644
30,0.0034204460853940266,0.0041085888323424795
31,0.0030876191794594757,0.004054215804735108
32,0.003230713873589278,0.003970586547339842
33,0.003052168416345017,0.003942255860722936
34,0.0029900178178493735,0.003833563353220551
35,0.0034414198420365423,0.004059866893326698
36,0.0031114032766901834,0.004593953334147319
37,0.00290725203924799,0.0038031923816803535
38,0.0028109513743537714,0.003713208949860495
39,0.002916227696586219,0.00362706759792451
40,0.0028471043006514326,0.0035523865125102008
41,0.0029206158363802043,0.0034635737988654857
42,0.0026922698504955943,0.0034776626149443297
43,0.002657370531082922,0.0033472194986812836
44,0.0026402042506203953,0.003280811526153482
45,0.0028704300931091807,0.0035519282877936233
46,0.0027235360932202856,0.0034096257605677987
47,0.0028008844151046863,0.0032619470633689133
48,0.002543937649049484,0.0032004077393791098
49,0.002553764056216893,0.0030936769808223605
50,0.0026564826631123323,0.0030597703391952937
51,0.00275599853373146,0.0045733758836136035
52,0.0026032629237379506,0.003127088499746491
53,0.002645860640278732,0.0030006464680171117
54,0.002569371921125063,0.002915421213266202
55,0.00246021795396114,0.0028838623844802294
56,0.0024445909529091808,0.0028283356209912666
57,0.002601159190129286,0.002811243137502162
58,0.0024274783375750385,0.002770425443921804
59,0.002427839172368917,0.00272464368326915
60,0.0025370867067633094,0.002690054171379752
61,0.0024389045707945496,0.0026588195532608384
62,0.002383315174528171,0.00263710425103238
63,0.0024611197937717583,0.0026936064645071596
64,0.002361573382310121,0.0025940508735806476
65,0.002328076141680935,0.0025421348123552336
66,0.0024933371636856423,0.0025224407089415157
67,0.0026249053493078082,0.0026548243905644446
68,0.006114184857749068,0.09637802728601227
69,0.006316678619871508,0.0068570387290849385
70,0.005997258868271266,0.006842839141992751
71,0.00597092607739064,0.006842385936144174
72,0.006231122271272548,0.0068292419778391246
73,0.006009056407659392,0.006824770696156986
74,0.006065497619171966,0.006828239435773012
75,0.0059802687852336545,0.0068274290210175136
76,0.0059047950335636866,0.006827593583581612
77,0.005939547442177305,0.00683993960792108
78,0.006011087724933651,0.006829261969251927
79,0.0059321718397190035,0.006822156497039819
80,0.006317481982994045,0.006821628034189557
81,0.005980285597073827,0.0068222153638316085
82,0.006115275616610801,0.006821204417179683
83,0.006127416896753888,0.0068280625098350225
84,0.006004289355673387,0.006841048005872264
85,0.006006855893890803,0.006817370871973242
86,0.006141109848368305,0.006834693639979492
87,0.005972801156630233,0.006814925326968418
88,0.005939376696591989,0.006821809672779886
89,0.006140580587622771,0.006817260943886886
90,0.006034979626088054,0.0068221838156129625
91,0.00611740360596887,0.006811871337450848
92,0.0060020982338526525,0.006812145020866121
93,0.006029571241093399,0.006824220389255822
94,0.006006393386824937,0.006811669659413888
95,0.005953059766580348,0.006819038685240428
96,0.006051597896600436,0.006806881633990132
97,0.00597118823001839,0.006822349510307725
98,0.006030233424786681,0.006827195332436302
99,0.006040597724111852,0.006814494222685439
100,0.006093675865762384,0.00680665958560683
101,0.006227355398355121,0.006809697358369998
102,0.005947958678007126,0.006815741485769308
103,0.006047148257493973,0.006810821323284618
104,0.0060431322691305665,0.006810605009606796
105,0.006172604109013832,0.006812782557868001
106,0.006173118321828139,0.006816181126063994
107,0.005962959458693904,0.006802853332955209
108,0.005979386549229523,0.006800931015113278
109,0.005934302300150723,0.006802994801921711
110,0.00605249811593646,0.006806753827979452
111,0.005991093758333549,0.0068037832518745974
112,0.006016397511154243,0.006806020915807147
113,0.006035175892313606,0.006802188679522549
114,0.005937176863302645,0.006800641537908155
115,0.00614119253993931,0.006804748546374818
116,0.0060350559304940665,0.006799094108090787
117,0.005990043215795199,0.006800899184695885
118,0.006001082435783992,0.006801255194091353
119,0.006053113890945228,0.006795415941647182
120,0.0060337517479898935,0.006801778069006167
121,0.005953475608781279,0.006800366410809465
122,0.006074362272999775,0.006798834116985343
123,0.005893959581083418,0.0067967422810892835
124,0.0059736809522489935,0.006804175241276579
125,0.005955905884365554,0.0067995975826757515
126,0.0060239825317673495,0.0067998493186339605
127,0.006013596219605737,0.0067953471278499565
128,0.005967432689081803,0.006797532811173822
129,0.006123387165378277,0.006793959211707542
130,0.005957429968407725,0.006803916675841868
131,0.005920024367214787,0.006797725739048255
132,0.006020066729962911,0.006800036865385265
133,0.006033707965154703,0.00679263290295372
134,0.0059143240459498155,0.0067936085821009295
135,0.006124943390723457,0.006794928962679681
136,0.0060397762202132055,0.00679279612323915
137,0.006056884414433665,0.006794938398658546
138,0.0060372791709351675,0.006797486700032195
139,0.006105626999990304,0.006796075863747679
140,0.006098899683437409,0.006795503268482692
141,0.005996214380663924,0.006795084843796312
142,0.0059626006579992594,0.0067933162055205136
143,0.006225920103511701,0.006797328365854598
144,0.006005446889563157,0.006792797009196442
145,0.0060051173201220425,0.006796430090554379
146,0.006034533686690395,0.006793806622909611
147,0.006017309812332549,0.0067963479140127625
148,0.0060088684526205405,0.006792462246764697
149,0.006117484292127513,0.006794225994262705
150,0.0059878743389744134,0.006793854631387487
151,0.00600078428713845,0.006800736670240888
152,0.005939982597980339,0.006796324218658031
153,0.006085037547337121,0.006801514559422745
154,0.00595986892076951,0.006797375749892697
155,0.005964315459025453,0.006795043759528324
156,0.006011111209473245,0.006787669614096169
157,0.006003879200144108,0.006793068699207808
158,0.006053748736718408,0.006796500181250893
159,0.005939144937369577,0.006793603948170698
160,0.005984183873202022,0.006796981751075532
161,0.00592750500631452,0.006794274533781247
162,0.0059873003667396596,0.006794476610765843
163,0.005898962429802022,0.006791766746273868
164,0.0061163169686765245,0.006793114436085851
165,0.005980309228383453,0.0067941508253230405
166,0.006038002795232913,0.006787025967458087
167,0.005918727464504263,0.0067898513239549535
168,0.005935147383322347,0.006794326917340387
169,0.006073507474986223,0.006794123473393071
170,0.006090183642273902,0.006793269081665656
171,0.006117212959701318,0.006795575958343068
172,0.005929400585324938,0.006787646141565034
173,0.005994567863728563,0.006794187050835792
174,0.005887534126457905,0.006791758908754092
175,0.005951421180563875,0.006793563231494929
176,0.005951237093582536,0.006791370465849823
177,0.006006629857365416,0.006793617136125322
178,0.00606491112478483,0.006793791031929262
179,0.005941623973961717,0.006786824478887897
180,0.005999076697857981,0.00678797886522759
181,0.005952315044757459,0.006789662564349465
182,0.006031462770585173,0.006795744300902658
183,0.005936159532154273,0.00679025812245329
184,0.005980741939798296,0.006789187717926622
185,0.00605138150153196,0.006790870258899507
186,0.00601343207600337,0.006793944465322019
187,0.006014157010557231,0.006795456903829189
188,0.005953315642787768,0.006792627581872879
189,0.005980772134396955,0.0067901756030035055
190,0.0059604718667431,0.00678837045301339
191,0.0059821829493331025,0.006789965116096004
192,0.006021337794476218,0.0067867715155871255
193,0.005994495556804546,0.006793580762508264
194,0.006044197008333951,0.006789727714232951
195,0.00603512226387773,0.006788089052162915
196,0.006057555552433248,0.006790575482629047
197,0.005971646168533403,0.006791195768147793
198,0.006013625684357048,0.0067947065340285655
199,0.005894213709393169,0.006787156626811641
200,0.006072586052717486,0.0067930172643167926
201,0.006009647455920377,0.006787838881306969
202,0.00604869392073385,0.006786544620457044
203,0.0060540672450361075,0.006795998833497138
204,0.006010225200144985,0.0067927812941287
